year,id,ifr_itin_ac,ifr_itin_at,ifr_itin_ga,ifr_itin_mil,ifr_itin,vfr_itin_ac,vfr_itin_at,vfr_itin_ga,vfr_itin_mil,vfr_itin,itin_ac,itin_at,itin_ga,itin_mil,itin,local_civil,local_mil,local,total_ops
2008,SMF,50884,10096,4618,311,65909,49,53,2935,54,3091,107366,25073,7553,365,140357,5054,1082,6136,155160
2008,SMO,0,3876,11079,3,14958,0,1196,22459,78,23733,0,9966,33538,81,43585,45912,4,45916,124514
2008,SMX,133,3304,3057,79,6573,0,2993,12780,76,15849,375,12377,15837,155,28744,21688,298,21986,64780
2008,SNA,43492,8348,20282,11,72133,0,1,34994,18,35013,86999,25192,55276,29,167496,91059,0,91059,317537
2008,SNS,0,37,6412,50,6499,0,689,19027,130,19846,0,1603,25439,180,27222,33195,448,33643,82575
2008,SPG,0,19,1788,4,1811,7,1256,15569,465,17297,7,2031,17357,469,19864,43169,2734,45903,84263
2008,SPI,29,3077,4718,619,8443,0,720,3954,129,4803,46,8059,8672,748,17525,9172,1495,10667,37084
2008,SQL,0,2,2134,0,2136,0,18,31426,0,31444,0,1047,33560,0,34607,65574,33,65607,134634
2008,SRQ,5707,3060,10438,519,19724,32,1084,14751,176,16043,15462,10020,25189,695,51366,33130,714,33844,128840
2008,SSF,0,20,2010,1463,3493,0,14,20482,198,20694,0,66,22492,1661,24219,107853,2522,110375,165156
2008,STC,19,1292,1739,18,3068,0,359,6465,117,6941,64,3239,8204,135,11642,16900,110,17010,37219
2008,STJ,2,66,1657,1465,3190,7,183,5641,1772,7603,17,458,7298,3237,11010,7467,6913,14380,32469
2008,STL,62750,50784,4458,962,118954,1,59,690,177,927,124898,109961,5148,1139,241146,169,589,758,248397
2008,STP,0,3377,15025,455,18857,8,1877,12565,1661,16111,8,10769,27590,2116,40483,31400,7221,38621,110634
2008,STS,1455,1519,3954,43,6971,118,895,24165,87,25265,3053,4552,28119,130,35854,35011,118,35129,102131
2008,STT,4245,3549,1466,115,9375,4,15562,8735,130,24431,10692,41236,10201,245,62374,4680,56,4736,79783
2008,STX,2237,1887,834,293,5251,151,8773,6735,275,15934,5669,23767,7569,568,37573,6671,528,7199,53228
2008,SUA,1,1345,4161,44,5551,0,251,14798,43,15092,1,5075,18959,87,24122,17436,384,17820,64665
2008,SUN,479,5582,4434,10,10505,1,361,5462,26,5850,1285,11310,9896,36,22527,1306,2,1308,32960
2008,SUS,70,3830,16375,314,20589,100,441,17666,69,18276,230,8399,34041,383,43053,36153,500,36653,112626
2008,SUX,30,1919,4162,1337,7448,0,93,2593,179,2865,696,3894,6755,1516,12861,3254,1137,4391,25406
2008,SWF,2642,4122,3591,951,11306,28,1452,7890,1070,10440,7467,11972,11481,2021,32941,21143,1954,23097,73933
2008,SWO,31,190,1495,247,1963,2,342,9787,184,10315,75,1258,11282,431,13046,29211,1118,30329,55577
2008,SYR,10582,17039,4694,892,33207,1,77,4159,199,4436,20861,35004,8853,1091,65809,16733,11836,28569,104834
2008,TCL,34,479,3950,3103,7566,0,110,5145,975,6230,105,1261,9095,4078,14539,20906,1892,22798,51081
2008,TEB,47,27712,41297,85,69141,0,2014,9402,114,11530,56,64844,50699,199,115798,6,6,12,173699
2008,TIW,10,410,4810,52,5282,2,226,10464,140,10832,12,1309,15274,192,16787,26731,94,26825,60362
2008,TIX,0,64,6482,24,6570,0,3,26201,37,26241,0,219,32683,61,32963,89641,229,89870,155663
2008,TKI,0,398,3290,2,3690,0,197,13641,2,13840,0,7143,16931,4,24078,76185,4,76189,116255
2008,TLH,2200,10811,8644,3551,25206,14,643,5904,649,7210,4712,26239,14548,4200,49699,13148,3632,16780,89434
2008,TMB,25,743,13995,20,14783,0,262,50094,23,50379,70,2366,64089,43,66568,165672,1192,166864,308902
2008,TOA,0,115,4616,66,4797,0,140,32175,145,32460,0,400,36791,211,37402,75309,351,75660,153498
2008,TOL,4653,5160,6878,1341,18032,41,1356,7573,218,9188,9738,14009,14451,1559,39757,7545,1803,9348,59984
2008,TOP,0,110,5961,93,6164,0,573,14079,281,14933,0,1510,20040,374,21924,21357,869,22226,61367
2008,TPA,77887,13355,9116,172,100530,1,815,4919,77,5812,165448,39595,14035,249,219327,373,0,373,238258
2008,TRI,1226,7782,6500,152,15660,0,240,6462,85,6787,3272,15810,12962,237,32281,14215,4,14219,58371
2008,TTD,1,202,758,1,962,7,1262,13124,99,14492,11,2907,13882,100,16900,66681,32,66713,96164
2008,TTN,0,1328,5533,136,6997,0,428,16706,1002,18136,19,3633,22239,1138,27029,33953,865,34818,83146
2008,TUL,14423,16764,8234,4671,44092,4,582,5105,676,6367,29925,36877,13339,5347,85488,10494,12086,22580,127757
2008,TUP,17,2242,2713,1877,6849,3,194,10858,1949,13004,31,4813,13571,3826,22241,15961,7823,23784,64172
2008,TUS,19855,8676,7521,5525,41577,13,2529,20981,2513,26036,41828,27224,28502,8038,105592,49777,11472,61249,211144
2008,TVC,4501,5042,6164,482,16189,102,1245,10380,1429,13156,7629,11162,16544,1911,37246,31174,5464,36638,88053
2008,TWF,90,3355,1161,171,4777,2,973,7222,233,8430,194,9570,8383,404,18551,7707,1329,9036,34192
2008,TXK,1,1652,2398,671,4722,3,684,3199,283,4169,9,4870,5597,954,11430,5529,3404,8933,26904
2008,TYR,0,3845,3318,83,7246,0,398,10157,97,10652,4,8798,13475,180,22457,18606,251,18857,54959
2008,TYS,5540,22387,12860,4554,45341,0,296,5838,1494,7628,10337,46064,18698,6048,81147,8897,6005,14902,120514
2008,TZR,0,135,1270,20,1425,0,7,7137,18,7162,6,382,8407,38,8833,20131,278,20409,31901
2008,UES,0,700,4590,25,5315,0,208,15030,79,15317,0,1746,19620,104,21470,26024,112,26136,62258
2008,UGN,0,2085,4915,127,7127,72,144,8991,234,9441,72,4307,13906,361,18646,25970,174,26144,58815
2008,VBG,6,5,19,586,616,0,842,47,248,1137,6,3035,66,834,3941,38,18,56,5157
2008,VCT,295,194,1022,1711,3222,41,104,3226,2271,5642,336,298,4248,3982,8864,2231,7293,9524,18388
2008,VCV,655,36,1039,439,2169,74,584,8056,1808,10522,1298,1704,9095,2247,14344,20400,11844,32244,61821
2008,VGT,0,1291,5524,81,6896,0,4617,24450,231,29298,0,11598,29974,312,41884,89792,36,89828,164579
2008,VLD,11,1045,2477,621,4154,0,67,2948,254,3269,12,2358,5425,875,8670,5739,2649,8388,24297
2008,VNY,0,4730,19538,33,24301,0,0,98807,38,98845,0,11376,118345,71,129792,116931,54,116985,386706
2008,VQQ,283,88,2339,1293,4003,59,38,3734,3884,7715,726,609,6073,5177,12585,14503,31622,46125,75832
2008,VRB,0,1538,13001,26,14565,0,23,36499,12,36534,0,4127,49500,38,53665,79034,535,79569,178059
2008,WDG,2,292,1098,4067,5459,0,15,2890,1085,3990,2,611,3988,5152,9753,4762,8063,12825,32378
2008,WHP,0,0,474,0,474,0,13456,8125,6,21587,0,13456,8599,6,22061,42771,0,42771,87406
2008,WJF,0,138,850,138,1126,0,1094,14070,326,15490,5,1962,14920,464,17351,23987,346,24333,55737
2008,XNA,3861,12581,1948,2213,20603,0,18,442,117,577,8267,25245,2390,2330,38232,286,4116,4402,47949
2008,YIP,943,5035,6512,61,12551,43,416,8042,32,8533,2621,11851,14554,93,29119,32915,121,33036,79082
2008,YKM,1205,2049,2266,411,5931,5,836,6435,215,7491,1722,7232,8701,626,18281,21398,915,22313,48980
2008,YNG,176,757,6375,3432,10740,0,200,3618,772,4590,435,1563,9993,4204,16195,19137,15311,34448,60845
2009,ABE,4523,17431,14228,493,36675,0,589,16285,151,17025,4523,18020,30513,644,53700,48300,576,48876,102576
2009,ABI,361,9068,8744,10521,28694,2,1952,11423,735,14112,363,11020,20167,11256,42806,9047,11622,20669,63475
2009,ABQ,68287,25494,14036,6692,114509,3,8127,15828,11199,35157,68290,33621,29864,17891,149666,3665,5198,8863,158529
2009,ABY,154,3458,4238,1452,9302,0,316,7038,552,7906,154,3774,11276,2004,17208,6627,5280,11907,29115
2009,ACK,295,30150,10226,255,40926,4,68177,18478,283,86942,299,98327,28704,538,127868,276,44,320,128188
2009,ACT,1090,4987,7669,1375,15121,1,713,8267,302,9283,1091,5700,15936,1677,24404,4940,471,5411,29815
2009,ACY,10401,4238,11780,12252,38671,18,541,10870,7569,18998,10419,4779,22650,19821,57669,11887,30466,42353,100022
2009,ADM,0,0,1652,125,1777,0,18,10107,307,10432,0,18,11759,432,12209,8880,651,9531,21740
2009,ADQ,1357,3898,172,1028,6455,39,14477,1072,2010,17598,1396,18375,1244,3038,24053,800,9473,10273,34326
2009,ADS,177,8836,27577,87,36677,3,2521,51038,302,53864,180,11357,78615,389,90541,14230,62,14292,104833
2009,ADW,693,815,1214,28048,30770,1,60,1698,5734,7493,694,875,2912,33782,38263,18659,39763,58422,96685
2009,AEG,0,586,3728,173,4487,0,1719,27733,851,30303,0,2305,31461,1024,34790,45025,644,45669,80459
2009,AEX,2299,9877,3825,4738,20739,0,0,0,0,0,2299,9877,3825,4738,20739,11427,6585,18012,38751
2009,AFW,4170,3338,9520,6139,23167,7,951,22398,1104,24460,4177,4289,31918,7243,47627,39114,6367,45481,93108
2009,AGC,1,7061,15698,149,22909,8,11943,15755,321,28027,9,19004,31453,470,50936,18244,151,18395,69331
2009,AGS,605,11229,8699,1386,21919,1,31,2837,558,3427,606,11260,11536,1944,25346,2746,665,3411,28757
2009,AHN,33,3243,7957,724,11957,0,523,9854,455,10832,33,3766,17811,1179,22789,13947,710,14657,37446
2009,AKN,783,5657,621,258,7319,62,14099,7046,210,21417,845,19756,7667,468,28736,782,783,1565,30301
2009,ALB,25685,30014,7413,1879,64991,2,2854,10591,1367,14814,25687,32868,18004,3246,79805,11891,3404,15295,95100
2009,ALN,2,553,7219,173,7947,16,141,12753,250,13160,18,694,19972,423,21107,26750,416,27166,48273
2009,ALO,216,2519,5143,231,8109,0,75,5738,669,6482,216,2594,10881,900,14591,10105,262,10367,24958
2009,ALW,1699,705,1948,64,4416,3,162,9318,72,9555,1702,867,11266,136,13971,17211,4,17215,31186
2009,AMA,10541,8626,9902,17334,46403,263,310,7915,2396,10884,10804,8936,17817,19730,57287,9443,13239,22682,79969
2009,ANC,98979,55836,7951,2581,165347,86,15776,65990,1804,83656,99065,71612,73941,4385,249003,7629,0,7629,256632
2009,ANE,0,3751,8106,21,11878,0,574,29252,99,29925,0,4325,37358,120,41803,26394,306,26700,68503
2009,APA,1,21009,36112,1117,58239,0,12056,70692,1477,84225,1,33065,106804,2594,142464,117356,3206,120562,263026
2009,APC,0,2889,8747,73,11709,0,151,38992,270,39413,0,3040,47739,343,51122,49386,64,49450,100572
2009,APF,0,6632,23959,58,30649,0,141,43229,38,43408,0,6773,67188,96,74057,26849,52,26901,100958
2009,ARA,83,1393,4326,2904,8706,82,13998,21002,3967,39049,165,15391,25328,6871,47755,75238,1906,77144,124899
2009,ARB,0,168,3639,1,3808,0,208,17556,21,17785,0,376,21195,22,21593,35508,8,35516,57109
2009,ARR,0,483,8518,148,9149,0,9,34193,85,34287,0,492,42711,233,43436,36182,295,36477,79913
2009,ASE,8359,10242,12954,57,31612,0,5,6716,40,6761,8359,10247,19670,97,38373,1383,30,1413,39786
2009,ASG,0,1624,3330,5,4959,0,1582,13098,16,14696,0,3206,16428,21,19655,13350,6,13356,33011
2009,ASH,0,143,7779,22,7944,0,19,33359,122,33500,0,162,41138,144,41444,49239,12,49251,90695
2009,ATL,720922,240716,4781,847,967266,244,208,2279,261,2992,721166,240924,7060,1108,970258,0,0,0,970258
2009,ATW,2283,13388,5376,88,21135,0,392,7503,28,7923,2283,13780,12879,116,29058,5300,106,5406,34464
2009,AUS,92538,16047,29898,2787,141270,2,1051,26073,2410,29536,92540,17098,55971,5197,170806,2439,1269,3708,174514
2009,AVL,351,16970,15995,1740,35056,12,264,12180,719,13175,363,17234,28175,2459,48231,16950,1256,18206,66437
2009,AVP,846,12498,5779,463,19586,0,1832,20558,245,22635,846,14330,26337,708,42221,20953,158,21111,63332
2009,AZO,868,8699,8877,44,18488,0,491,12645,36,13172,868,9190,21522,80,31660,18858,8,18866,50526
2009,BAF,6,707,4817,1569,7099,0,33,24851,2550,27434,6,740,29668,4119,34533,22740,2293,25033,59566
2009,BAK,8,106,3551,353,4018,0,44,20071,1388,21503,8,150,23622,1741,25521,9750,1015,10765,36286
2009,BBG,652,118,755,21,1546,0,10,367,0,377,652,128,1122,21,1923,119,1,120,2043
2009,BCT,0,5017,12536,29,17582,42,308,20308,0,20658,42,5325,32844,29,38240,10828,10,10838,49078
2009,BDL,52858,29024,9941,1803,93626,4,353,5617,875,6849,52862,29377,15558,2678,100475,4942,177,5119,105594
2009,BDR,0,2150,5812,358,8320,0,302,20564,160,21026,0,2452,26376,518,29346,32009,58,32067,61413
2009,BED,380,12382,30619,771,44152,280,13201,61891,954,76326,660,25583,92510,1725,120478,58562,125,58687,179165
2009,BET,2827,7501,174,135,10637,818,71862,4685,384,77749,3645,79363,4859,519,88386,3142,180,3322,91708
2009,BFI,10390,30816,28062,863,70131,273,35329,85506,1233,122341,10663,66145,113568,2096,192472,73068,576,73644,266116
2009,BFL,1422,10058,18113,399,29992,7,5734,34393,298,40432,1429,15792,52506,697,70424,52088,178,52266,122690
2009,BFM,2637,2041,5836,7539,18053,100,2030,13177,5271,20578,2737,4071,19013,12810,38631,21663,23306,44969,83600
2009,BGM,3,8279,3862,591,12735,0,44,4078,132,4254,3,8323,7940,723,16989,3662,456,4118,21107
2009,BGR,3154,12959,8107,9454,33674,10,457,4909,1404,6780,3164,13416,13016,10858,40454,4299,5317,9616,50070
2009,BHM,30962,31711,35519,4193,102385,13,571,3130,353,4067,30975,32282,38649,4546,106452,333,101,434,106886
2009,BIL,11984,22897,11481,155,46517,8,2733,17120,115,19976,11992,25630,28601,270,66493,16972,36,17008,83501
2009,BIS,2752,8450,8099,906,20207,2,717,8785,1574,11078,2754,9167,16884,2480,31285,10571,1350,11921,43206
2009,BJC,1,3836,16955,249,21041,0,125,41733,273,42131,1,3961,58688,522,63172,54926,1017,55943,119115
2009,BKL,101,6316,11522,209,18148,3,10371,11742,144,22260,104,16687,23264,353,40408,16876,148,17024,57432
2009,BLI,6439,2605,5619,279,14942,7,10583,26797,329,37716,6446,13188,32416,608,52658,14712,228,14940,67598
2009,BMG,25,667,5517,38,6247,0,0,10251,72,10323,25,667,15768,110,16570,8675,32,8707,25277
2009,BMI,4040,5635,5167,120,14962,0,0,7808,70,7878,4040,5635,12975,190,22840,4911,224,5135,27975
2009,BNA,87692,53578,22026,3115,166411,0,1204,5230,1149,7583,87692,54782,27256,4264,173994,64,0,64,174058
2009,BOI,40092,13117,15233,4677,73119,0,2122,25148,4165,31435,40092,15239,40381,8842,104554,19855,4595,24450,129004
2009,BOS,184337,139004,11690,174,335205,37,19588,6064,485,26174,184374,158592,17754,659,361379,0,0,0,361379
2009,BPT,34,3418,8864,318,12634,3,1089,7550,276,8918,37,4507,16414,594,21552,5120,36,5156,26708
2009,BQN,9207,911,1844,634,12596,242,16,17739,4189,22186,9449,927,19583,4823,34782,17243,13792,31035,65817
2009,BRO,129,5506,5770,4447,15852,6,66,4735,329,5136,135,5572,10505,4776,20988,4728,6583,11311,32299
2009,BTL,16,410,10678,442,11546,0,19,27549,340,27908,16,429,38227,782,39454,52372,723,53095,92549
2009,BTR,959,20956,18532,685,41132,1,252,13211,445,13909,960,21208,31743,1130,55041,6164,352,6516,61557
2009,BTV,12347,18561,7043,3083,41034,0,245,10009,1167,11421,12347,18806,17052,4250,52455,15820,4378,20198,72653
2009,BUF,48004,36410,10662,680,95756,0,2203,10874,232,13309,48004,38613,21536,912,109065,21257,1295,22552,131617
2009,BUR,53229,20039,12897,95,86260,29,1139,10731,82,11981,53258,21178,23628,177,98241,10948,70,11018,109259
2009,BVY,0,590,3298,30,3918,0,26,24414,213,24653,0,616,27712,243,28571,29065,136,29201,57772
2009,BWI,200170,45192,14554,656,260572,8,152,2933,91,3184,200178,45344,17487,747,263756,4260,0,4260,268016
2009,BZN,7501,8622,5056,106,21285,5,419,20974,192,21590,7506,9041,26030,298,42875,25884,58,25942,68817
2009,CAE,6176,36879,10896,1854,55805,3,485,6146,281,6915,6179,37364,17042,2135,62720,5188,903,6091,68811
2009,CAK,22719,3317,26195,835,53066,0,713,10011,929,11653,22719,4030,36206,1764,64719,19191,506,19697,84416
2009,CCR,0,577,7519,56,8152,5,2331,38342,82,40760,5,2908,45861,138,48912,38517,440,38957,87869
2009,CDW,10,570,6180,27,6787,0,154,44794,818,45766,10,724,50974,845,52553,32470,65,32535,85088
2009,CGF,0,2769,7199,4,9972,0,1252,13031,27,14310,0,4021,20230,31,24282,9902,4,9906,34188
2009,CHA,1617,17023,15913,5071,39624,0,199,8141,826,9166,1617,17222,24054,5897,48790,4425,3190,7615,56405
2009,CHD,0,75,1472,5,1552,0,2056,64108,45,66209,0,2131,65580,50,67761,136524,85,136609,204370
2009,CHO,30,20368,13440,1057,34895,0,321,25504,797,26622,30,20689,38944,1854,61517,17924,3287,21211,82728
2009,CHS,20198,27853,17070,15258,80379,1,233,6962,688,7884,20199,28086,24032,15946,88263,2068,8376,10444,98707
2009,CIC,23,3206,1253,215,4697,669,5921,21894,331,28815,692,9127,23147,546,33512,13754,1101,14855,48367
2009,CID,5289,25743,9579,270,40881,28,166,8881,145,9220,5317,25909,18460,415,50101,7187,138,7325,57426
2009,CKB,81,2400,3963,2853,9297,15,106,6451,2454,9026,96,2506,10414,5307,18323,13199,14183,27382,45705
2009,CLE,59230,132703,7285,199,199417,0,176,572,107,855,59230,132879,7857,306,200272,0,0,0,200272
2009,CLL,37,6302,5520,4498,16357,1,11,15649,2094,17755,38,6313,21169,6592,34112,9760,3363,13123,47235
2009,CLT,319272,163589,18327,1779,502967,3,1250,5156,88,6497,319275,164839,23483,1867,509464,0,0,0,509464
2009,CMA,0,2740,15278,32,18050,0,1184,60364,15,61563,0,3924,75642,47,79613,82552,5,82557,162170
2009,CMH,54217,58629,21267,460,134573,0,358,9409,2099,11866,54217,58987,30676,2559,146439,0,0,0,146439
2009,CMI,48,16302,4504,124,20978,5,10708,3707,146,14566,53,27010,8211,270,35544,49658,115,49773,85317
2009,CNO,0,307,25640,96,26043,0,25,35469,104,35598,0,332,61109,200,61641,101767,873,102640,164281
2009,CNW,25,18,1798,3913,5754,0,127,7817,387,8331,25,145,9615,4300,14085,12540,8559,21099,35184
2009,COS,20073,17012,14838,12028,63951,4,1337,19901,7072,28314,20077,18349,34739,19100,92265,33672,19359,53031,145296
2009,COU,70,2612,4884,216,7782,0,45,8488,403,8936,70,2657,13372,619,16718,6778,1445,8223,24941
2009,CPR,1169,10857,5145,273,17444,3,330,9245,96,9674,1172,11187,14390,369,27118,9587,394,9981,37099
2009,CPS,0,7588,11514,122,19224,0,10089,28658,111,38858,0,17677,40172,233,58082,59682,31,59713,117795
2009,CRE,0,854,9118,471,10443,0,886,15980,460,17326,0,1740,25098,931,27769,16573,199,16772,44541
2009,CRG,0,2022,18307,109,20438,0,138,38723,11285,50146,0,2160,57030,11394,70584,36415,257,36672,107256
2009,CRP,4697,14192,9434,19266,47589,90,2729,9920,4815,17554,4787,16921,19354,24081,65143,1560,30772,32332,97475
2009,CRQ,0,7209,34287,286,41782,9,2211,64802,275,67297,9,9420,99089,561,109079,59918,277,60195,169274
2009,CRW,193,23234,10119,2949,36495,14,3922,8155,1038,13129,207,27156,18274,3987,49624,6146,3800,9946,59570
2009,CSG,495,2257,9191,190,12133,9,68,9539,429,10045,504,2325,18730,619,22178,11703,606,12309,34487
2009,CVG,68873,149098,3421,103,221495,3,380,855,58,1296,68876,149478,4276,161,222791,0,0,0,222791
2009,CWA,128,11709,1355,119,13311,0,247,2913,150,3310,128,11956,4268,269,16621,1824,378,2202,18823
2009,CWF,267,194,2757,10571,13789,2,411,2507,974,3894,269,605,5264,11545,17683,2871,9380,12251,29934
2009,CXO,0,95,5754,64,5913,0,92,14992,453,15537,0,187,20746,517,21450,21669,1021,22690,44140
2009,CXY,0,168,6229,719,7116,0,32,8759,652,9443,0,200,14988,1371,16559,5371,2624,7995,24554
2009,CYS,179,4159,5261,2538,12137,11,267,6646,2135,9059,190,4426,11907,4673,21196,10219,16673,26892,48088
2009,DAB,2773,4327,53021,570,60691,0,261,162971,247,163479,2773,4588,215992,817,224170,88049,72,88121,312291
2009,DAL,89591,26434,44601,768,161394,3,1558,9440,567,11568,89594,27992,54041,1335,172962,0,0,0,172962
2009,DAY,18916,32091,7936,235,59178,0,159,3846,85,4090,18916,32250,11782,320,63268,2390,8,2398,65666
2009,DBQ,14,3659,4841,80,8594,0,365,18476,64,18905,14,4024,23317,144,27499,20298,16,20314,47813
2009,DCA,173938,93019,2950,993,270900,2,1,2429,826,3258,173940,93020,5379,1819,274158,0,0,0,274158
2009,DEC,4,2406,2905,475,5790,0,3,12929,1158,14090,4,2409,15834,1633,19880,19945,2666,22611,42491
2009,DEN,456401,151396,2736,106,610639,216,236,773,24,1249,456617,151632,3509,130,611888,0,0,0,611888
2009,DET,0,1563,5673,26,7262,0,138,20785,69,20992,0,1701,26458,95,28254,41523,308,41831,70085
2009,DFW,472180,160410,3588,504,636682,165,827,1008,100,2100,472345,161237,4596,604,638782,0,0,0,638782
2009,DHN,2337,717,11938,19588,34580,23,174,9875,6607,16679,2360,891,21813,26195,51259,11287,23886,35173,86432
2009,DLH,2758,5469,9220,3436,20883,8,695,17209,1379,19291,2766,6164,26429,4815,40174,12672,4024,16696,56870
2009,DPA,20,9114,17370,46,26550,0,1163,31321,172,32656,20,10277,48691,218,59206,28877,48,28925,88131
2009,DSM,15978,34414,16543,2185,69120,0,477,8655,300,9432,15978,34891,25198,2485,78552,7110,1302,8412,86964
2009,DTN,0,70,5924,56,6050,0,170,16495,92,16757,0,240,22419,148,22807,31762,50,31812,54619
2009,DTO,0,375,4895,141,5411,0,17,42016,34,42067,0,392,46911,175,47478,94602,24,94626,142104
2009,DTW,207699,217689,6019,91,431498,12,184,857,38,1091,207711,217873,6876,129,432589,0,0,0,432589
2009,DVT,0,374,6237,1,6612,0,3430,143697,10,147137,0,3804,149934,11,153749,248586,0,248586,402335
2009,DWH,2,2199,13838,1612,17651,2,1799,76039,747,78587,4,3998,89877,2359,96238,128572,470,129042,225280
2009,DXR,0,486,2803,9,3298,0,2260,31967,29,34256,0,2746,34770,38,37554,35027,19,35046,72600
2009,EAU,50,3398,7467,186,11101,0,1897,9753,629,12279,50,5295,17220,815,23380,6497,340,6837,30217
2009,EGE,2726,5777,7334,87,15924,10,604,5133,4275,10022,2736,6381,12467,4362,25946,3462,699,4161,30107
2009,ELM,180,9148,5758,114,15200,0,124,4577,352,5053,180,9272,10335,466,20253,13124,663,13787,34040
2009,ELP,39820,14319,10708,4242,69089,3,4172,16096,2863,23134,39823,18491,26804,7105,92223,4818,1528,6346,98569
2009,EMT,0,524,3545,10,4079,0,319,32377,22,32718,0,843,35922,32,36797,44017,12,44029,80826
2009,ENA,249,8007,469,126,8851,796,15256,5960,201,22213,1045,23263,6429,327,31064,6316,2798,9114,40178
2009,ENW,0,1976,5178,40,7194,0,450,22320,70,22840,0,2426,27498,110,30034,23721,206,23927,53961
2009,ERI,41,9240,4343,529,14153,0,96,4365,92,4553,41,9336,8708,621,18706,6916,662,7578,26284
2009,ESN,0,1053,4285,118,5456,0,604,16173,343,17120,0,1657,20458,461,22576,25353,464,25817,48393
2009,EUG,8265,10895,7424,1570,28154,14,875,19706,390,20985,8279,11770,27130,1960,49139,22476,1634,24110,73249
2009,EVB,0,37,5802,0,5839,0,4,49054,22,49080,0,41,54856,22,54919,87761,45,87806,142725
2009,EVV,86,14727,8629,2082,25524,3,223,8526,190,8942,89,14950,17155,2272,34466,25775,3493,29268,63734
2009,EWB,9,2194,5075,248,7526,0,5623,22467,177,28267,9,7817,27542,425,35793,32217,474,32691,68484
2009,EWN,4037,3915,3195,287,11434,3,24,10191,288,10506,4040,3939,13386,575,21940,12817,529,13346,35286
2009,EWR,269942,133987,5338,93,409360,281,1525,3914,126,5846,270223,135512,9252,219,415206,0,0,0,415206
