year,id,dest,category,type,rules,ops
2010,BQN,itin,mil,mil,ifr,736
2010,BQN,itin,mil,mil,vfr,4207
2010,BQN,local,civil,NA,NA,18907
2010,BQN,local,mil,NA,NA,11930
2010,BRO,itin,civil,ac,ifr,350
2010,BRO,itin,civil,ac,vfr,14
2010,BRO,itin,civil,at,ifr,5832
2010,BRO,itin,civil,at,vfr,57
2010,BRO,itin,civil,ga,ifr,7141
2010,BRO,itin,civil,ga,vfr,6063
2010,BRO,itin,mil,mil,ifr,3786
2010,BRO,itin,mil,mil,vfr,368
2010,BRO,local,civil,NA,NA,3462
2010,BRO,local,mil,NA,NA,9710
2010,BTL,itin,civil,ac,ifr,27
2010,BTL,itin,civil,ac,vfr,0
2010,BTL,itin,civil,at,ifr,571
2010,BTL,itin,civil,at,vfr,14
2010,BTL,itin,civil,ga,ifr,9512
2010,BTL,itin,civil,ga,vfr,27013
2010,BTL,itin,mil,mil,ifr,833
2010,BTL,itin,mil,mil,vfr,318
2010,BTL,local,civil,NA,NA,47246
2010,BTL,local,mil,NA,NA,757
2010,BTR,itin,civil,ac,ifr,995
2010,BTR,itin,civil,ac,vfr,9
2010,BTR,itin,civil,at,ifr,22964
2010,BTR,itin,civil,at,vfr,387
2010,BTR,itin,civil,ga,ifr,18253
2010,BTR,itin,civil,ga,vfr,13926
2010,BTR,itin,mil,mil,ifr,462
2010,BTR,itin,mil,mil,vfr,373
2010,BTR,local,civil,NA,NA,7592
2010,BTR,local,mil,NA,NA,70
2010,BTV,itin,civil,ac,ifr,11257
2010,BTV,itin,civil,ac,vfr,0
2010,BTV,itin,civil,at,ifr,18089
2010,BTV,itin,civil,at,vfr,192
2010,BTV,itin,civil,ga,ifr,7486
2010,BTV,itin,civil,ga,vfr,10978
2010,BTV,itin,mil,mil,ifr,1780
2010,BTV,itin,mil,mil,vfr,886
2010,BTV,local,civil,NA,NA,17642
2010,BTV,local,mil,NA,NA,2110
2010,BUF,itin,civil,ac,ifr,46982
2010,BUF,itin,civil,ac,vfr,0
2010,BUF,itin,civil,at,ifr,33175
2010,BUF,itin,civil,at,vfr,1649
2010,BUF,itin,civil,ga,ifr,9939
2010,BUF,itin,civil,ga,vfr,6720
2010,BUF,itin,mil,mil,ifr,351
2010,BUF,itin,mil,mil,vfr,230
2010,BUF,local,civil,NA,NA,30081
2010,BUF,local,mil,NA,NA,1716
2010,BUR,itin,civil,ac,ifr,50549
2010,BUR,itin,civil,ac,vfr,2
2010,BUR,itin,civil,at,ifr,20641
2010,BUR,itin,civil,at,vfr,1700
2010,BUR,itin,civil,ga,ifr,14076
2010,BUR,itin,civil,ga,vfr,10956
2010,BUR,itin,mil,mil,ifr,87
2010,BUR,itin,mil,mil,vfr,123
2010,BUR,local,civil,NA,NA,13395
2010,BUR,local,mil,NA,NA,27
2010,BVY,itin,civil,ac,ifr,2
2010,BVY,itin,civil,ac,vfr,0
2010,BVY,itin,civil,at,ifr,728
2010,BVY,itin,civil,at,vfr,25
2010,BVY,itin,civil,ga,ifr,3422
2010,BVY,itin,civil,ga,vfr,24727
2010,BVY,itin,mil,mil,ifr,20
2010,BVY,itin,mil,mil,vfr,187
2010,BVY,local,civil,NA,NA,31646
2010,BVY,local,mil,NA,NA,68
2010,BWI,itin,civil,ac,ifr,211054
2010,BWI,itin,civil,ac,vfr,49
2010,BWI,itin,civil,at,ifr,41855
2010,BWI,itin,civil,at,vfr,207
2010,BWI,itin,civil,ga,ifr,15067
2010,BWI,itin,civil,ga,vfr,3620
2010,BWI,itin,mil,mil,ifr,597
2010,BWI,itin,mil,mil,vfr,176
2010,BWI,local,civil,NA,NA,3832
2010,BWI,local,mil,NA,NA,0
2010,BZN,itin,civil,ac,ifr,7467
2010,BZN,itin,civil,ac,vfr,5
2010,BZN,itin,civil,at,ifr,10555
2010,BZN,itin,civil,at,vfr,160
2010,BZN,itin,civil,ga,ifr,4815
2010,BZN,itin,civil,ga,vfr,22555
2010,BZN,itin,mil,mil,ifr,81
2010,BZN,itin,mil,mil,vfr,81
2010,BZN,local,civil,NA,NA,26724
2010,BZN,local,mil,NA,NA,10
2010,CAE,itin,civil,ac,ifr,4522
2010,CAE,itin,civil,ac,vfr,0
2010,CAE,itin,civil,at,ifr,33977
2010,CAE,itin,civil,at,vfr,230
2010,CAE,itin,civil,ga,ifr,10320
2010,CAE,itin,civil,ga,vfr,5611
2010,CAE,itin,mil,mil,ifr,1413
2010,CAE,itin,mil,mil,vfr,249
2010,CAE,local,civil,NA,NA,2886
2010,CAE,local,mil,NA,NA,498
2010,CAK,itin,civil,ac,ifr,20174
2010,CAK,itin,civil,ac,vfr,0
2010,CAK,itin,civil,at,ifr,8770
2010,CAK,itin,civil,at,vfr,546
2010,CAK,itin,civil,ga,ifr,24171
2010,CAK,itin,civil,ga,vfr,9272
2010,CAK,itin,mil,mil,ifr,873
2010,CAK,itin,mil,mil,vfr,1255
2010,CAK,local,civil,NA,NA,14842
2010,CAK,local,mil,NA,NA,625
2010,CCR,itin,civil,ac,ifr,0
2010,CCR,itin,civil,ac,vfr,0
2010,CCR,itin,civil,at,ifr,892
2010,CCR,itin,civil,at,vfr,1548
2010,CCR,itin,civil,ga,ifr,7248
2010,CCR,itin,civil,ga,vfr,32571
2010,CCR,itin,mil,mil,ifr,74
2010,CCR,itin,mil,mil,vfr,167
2010,CCR,local,civil,NA,NA,35900
2010,CCR,local,mil,NA,NA,365
2010,CDW,itin,civil,ac,ifr,9
2010,CDW,itin,civil,ac,vfr,21
2010,CDW,itin,civil,at,ifr,1322
2010,CDW,itin,civil,at,vfr,271
2010,CDW,itin,civil,ga,ifr,6116
2010,CDW,itin,civil,ga,vfr,44087
2010,CDW,itin,mil,mil,ifr,43
2010,CDW,itin,mil,mil,vfr,1097
2010,CDW,local,civil,NA,NA,24789
2010,CDW,local,mil,NA,NA,88
2010,CGF,itin,civil,ac,ifr,0
2010,CGF,itin,civil,ac,vfr,0
2010,CGF,itin,civil,at,ifr,2851
2010,CGF,itin,civil,at,vfr,136
2010,CGF,itin,civil,ga,ifr,7746
2010,CGF,itin,civil,ga,vfr,14083
2010,CGF,itin,mil,mil,ifr,0
2010,CGF,itin,mil,mil,vfr,2
2010,CGF,local,civil,NA,NA,18337
2010,CGF,local,mil,NA,NA,0
2010,CHA,itin,civil,ac,ifr,1318
2010,CHA,itin,civil,ac,vfr,3
2010,CHA,itin,civil,at,ifr,17040
2010,CHA,itin,civil,at,vfr,359
2010,CHA,itin,civil,ga,ifr,16846
2010,CHA,itin,civil,ga,vfr,7689
2010,CHA,itin,mil,mil,ifr,4652
2010,CHA,itin,mil,mil,vfr,807
2010,CHA,local,civil,NA,NA,3718
2010,CHA,local,mil,NA,NA,2521
2010,CHD,itin,civil,ac,ifr,13
2010,CHD,itin,civil,ac,vfr,0
2010,CHD,itin,civil,at,ifr,95
2010,CHD,itin,civil,at,vfr,1946
2010,CHD,itin,civil,ga,ifr,1640
2010,CHD,itin,civil,ga,vfr,55482
2010,CHD,itin,mil,mil,ifr,1
2010,CHD,itin,mil,mil,vfr,46
2010,CHD,local,civil,NA,NA,106197
2010,CHD,local,mil,NA,NA,377
2010,CHO,itin,civil,ac,ifr,35
2010,CHO,itin,civil,ac,vfr,0
2010,CHO,itin,civil,at,ifr,19325
2010,CHO,itin,civil,at,vfr,138
2010,CHO,itin,civil,ga,ifr,15968
2010,CHO,itin,civil,ga,vfr,25157
2010,CHO,itin,mil,mil,ifr,1301
2010,CHO,itin,mil,mil,vfr,731
2010,CHO,local,civil,NA,NA,17351
2010,CHO,local,mil,NA,NA,2968
2010,CHS,itin,civil,ac,ifr,19856
2010,CHS,itin,civil,ac,vfr,1
2010,CHS,itin,civil,at,ifr,27764
2010,CHS,itin,civil,at,vfr,192
2010,CHS,itin,civil,ga,ifr,18045
2010,CHS,itin,civil,ga,vfr,7577
2010,CHS,itin,mil,mil,ifr,17309
2010,CHS,itin,mil,mil,vfr,1054
2010,CHS,local,civil,NA,NA,1978
2010,CHS,local,mil,NA,NA,8206
2010,CIC,itin,civil,ac,ifr,70
2010,CIC,itin,civil,ac,vfr,370
2010,CIC,itin,civil,at,ifr,3263
2010,CIC,itin,civil,at,vfr,6597
2010,CIC,itin,civil,ga,ifr,1541
2010,CIC,itin,civil,ga,vfr,17111
2010,CIC,itin,mil,mil,ifr,195
2010,CIC,itin,mil,mil,vfr,331
2010,CIC,local,civil,NA,NA,13040
2010,CIC,local,mil,NA,NA,1082
2010,CID,itin,civil,ac,ifr,5677
2010,CID,itin,civil,ac,vfr,0
2010,CID,itin,civil,at,ifr,21088
2010,CID,itin,civil,at,vfr,24
2010,CID,itin,civil,ga,ifr,9508
2010,CID,itin,civil,ga,vfr,8223
2010,CID,itin,mil,mil,ifr,154
2010,CID,itin,mil,mil,vfr,98
2010,CID,local,civil,NA,NA,5708
2010,CID,local,mil,NA,NA,10
2010,CKB,itin,civil,ac,ifr,87
2010,CKB,itin,civil,ac,vfr,2
2010,CKB,itin,civil,at,ifr,2330
2010,CKB,itin,civil,at,vfr,81
2010,CKB,itin,civil,ga,ifr,3970
2010,CKB,itin,civil,ga,vfr,4078
2010,CKB,itin,mil,mil,ifr,3522
2010,CKB,itin,mil,mil,vfr,542
2010,CKB,local,civil,NA,NA,9113
2010,CKB,local,mil,NA,NA,13232
2010,CLE,itin,civil,ac,ifr,54563
2010,CLE,itin,civil,ac,vfr,1
2010,CLE,itin,civil,at,ifr,130153
2010,CLE,itin,civil,at,vfr,197
2010,CLE,itin,civil,ga,ifr,8214
2010,CLE,itin,civil,ga,vfr,514
2010,CLE,itin,mil,mil,ifr,253
2010,CLE,itin,mil,mil,vfr,110
2010,CLE,local,civil,NA,NA,0
2010,CLE,local,mil,NA,NA,0
2010,CLL,itin,civil,ac,ifr,509
2010,CLL,itin,civil,ac,vfr,0
2010,CLL,itin,civil,at,ifr,5909
2010,CLL,itin,civil,at,vfr,12
2010,CLL,itin,civil,ga,ifr,5918
2010,CLL,itin,civil,ga,vfr,16887
2010,CLL,itin,mil,mil,ifr,5140
2010,CLL,itin,mil,mil,vfr,2031
2010,CLL,local,civil,NA,NA,12660
2010,CLL,local,mil,NA,NA,3058
2010,CLT,itin,civil,ac,ifr,331113
2010,CLT,itin,civil,ac,vfr,3
2010,CLT,itin,civil,at,ifr,170502
2010,CLT,itin,civil,at,vfr,1334
2010,CLT,itin,civil,ga,ifr,18024
2010,CLT,itin,civil,ga,vfr,6390
2010,CLT,itin,mil,mil,ifr,1562
2010,CLT,itin,mil,mil,vfr,179
2010,CLT,local,civil,NA,NA,0
2010,CLT,local,mil,NA,NA,0
2010,CMA,itin,civil,ac,ifr,0
2010,CMA,itin,civil,ac,vfr,2
2010,CMA,itin,civil,at,ifr,2326
2010,CMA,itin,civil,at,vfr,1456
2010,CMA,itin,civil,ga,ifr,14251
2010,CMA,itin,civil,ga,vfr,53296
2010,CMA,itin,mil,mil,ifr,27
2010,CMA,itin,mil,mil,vfr,13
2010,CMA,local,civil,NA,NA,75448
2010,CMA,local,mil,NA,NA,44
2010,CMH,itin,civil,ac,ifr,50053
2010,CMH,itin,civil,ac,vfr,0
2010,CMH,itin,civil,at,ifr,58817
2010,CMH,itin,civil,at,vfr,700
2010,CMH,itin,civil,ga,ifr,18643
2010,CMH,itin,civil,ga,vfr,6942
2010,CMH,itin,mil,mil,ifr,455
2010,CMH,itin,mil,mil,vfr,476
2010,CMH,local,civil,NA,NA,0
2010,CMH,local,mil,NA,NA,0
2010,CMI,itin,civil,ac,ifr,61
2010,CMI,itin,civil,ac,vfr,0
2010,CMI,itin,civil,at,ifr,13294
2010,CMI,itin,civil,at,vfr,10595
2010,CMI,itin,civil,ga,ifr,4292
2010,CMI,itin,civil,ga,vfr,4071
2010,CMI,itin,mil,mil,ifr,245
2010,CMI,itin,mil,mil,vfr,158
2010,CMI,local,civil,NA,NA,43936
2010,CMI,local,mil,NA,NA,118
2010,CNO,itin,civil,ac,ifr,0
2010,CNO,itin,civil,ac,vfr,0
2010,CNO,itin,civil,at,ifr,284
2010,CNO,itin,civil,at,vfr,8
2010,CNO,itin,civil,ga,ifr,25565
2010,CNO,itin,civil,ga,vfr,38256
2010,CNO,itin,mil,mil,ifr,84
2010,CNO,itin,mil,mil,vfr,84
2010,CNO,local,civil,NA,NA,115081
2010,CNO,local,mil,NA,NA,325
2010,CNW,itin,civil,ac,ifr,1
2010,CNW,itin,civil,ac,vfr,2
2010,CNW,itin,civil,at,ifr,27
2010,CNW,itin,civil,at,vfr,103
2010,CNW,itin,civil,ga,ifr,3177
2010,CNW,itin,civil,ga,vfr,7268
2010,CNW,itin,mil,mil,ifr,3746
2010,CNW,itin,mil,mil,vfr,389
2010,CNW,local,civil,NA,NA,12128
2010,CNW,local,mil,NA,NA,8782
2010,COS,itin,civil,ac,ifr,19101
2010,COS,itin,civil,ac,vfr,15
2010,COS,itin,civil,at,ifr,16471
2010,COS,itin,civil,at,vfr,1362
2010,COS,itin,civil,ga,ifr,11893
2010,COS,itin,civil,ga,vfr,19538
2010,COS,itin,mil,mil,ifr,10484
2010,COS,itin,mil,mil,vfr,7057
2010,COS,local,civil,NA,NA,27693
2010,COS,local,mil,NA,NA,26433
2010,COU,itin,civil,ac,ifr,87
2010,COU,itin,civil,ac,vfr,0
2010,COU,itin,civil,at,ifr,2680
2010,COU,itin,civil,at,vfr,55
2010,COU,itin,civil,ga,ifr,5150
2010,COU,itin,civil,ga,vfr,8515
2010,COU,itin,mil,mil,ifr,224
2010,COU,itin,mil,mil,vfr,460
2010,COU,local,civil,NA,NA,6700
2010,COU,local,mil,NA,NA,1779
2010,CPR,itin,civil,ac,ifr,1173
2010,CPR,itin,civil,ac,vfr,0
2010,CPR,itin,civil,at,ifr,10244
2010,CPR,itin,civil,at,vfr,352
2010,CPR,itin,civil,ga,ifr,5221
2010,CPR,itin,civil,ga,vfr,8806
2010,CPR,itin,mil,mil,ifr,309
2010,CPR,itin,mil,mil,vfr,93
2010,CPR,local,civil,NA,NA,8606
2010,CPR,local,mil,NA,NA,246
2010,CPS,itin,civil,ac,ifr,1
2010,CPS,itin,civil,ac,vfr,0
2010,CPS,itin,civil,at,ifr,6562
2010,CPS,itin,civil,at,vfr,10584
2010,CPS,itin,civil,ga,ifr,9425
2010,CPS,itin,civil,ga,vfr,34394
2010,CPS,itin,mil,mil,ifr,112
2010,CPS,itin,mil,mil,vfr,123
2010,CPS,local,civil,NA,NA,50373
2010,CPS,local,mil,NA,NA,46
2010,CRE,itin,civil,ac,ifr,0
2010,CRE,itin,civil,ac,vfr,0
2010,CRE,itin,civil,at,ifr,860
2010,CRE,itin,civil,at,vfr,2717
2010,CRE,itin,civil,ga,ifr,7972
2010,CRE,itin,civil,ga,vfr,18371
2010,CRE,itin,mil,mil,ifr,683
2010,CRE,itin,mil,mil,vfr,634
2010,CRE,local,civil,NA,NA,17297
2010,CRE,local,mil,NA,NA,68
2010,CRG,itin,civil,ac,ifr,7
2010,CRG,itin,civil,ac,vfr,3
2010,CRG,itin,civil,at,ifr,2368
2010,CRG,itin,civil,at,vfr,172
2010,CRG,itin,civil,ga,ifr,18459
2010,CRG,itin,civil,ga,vfr,41338
2010,CRG,itin,mil,mil,ifr,55
2010,CRG,itin,mil,mil,vfr,9357
2010,CRG,local,civil,NA,NA,38279
2010,CRG,local,mil,NA,NA,160
2010,CRP,itin,civil,ac,ifr,3307
2010,CRP,itin,civil,ac,vfr,154
2010,CRP,itin,civil,at,ifr,14986
2010,CRP,itin,civil,at,vfr,2252
2010,CRP,itin,civil,ga,ifr,8895
2010,CRP,itin,civil,ga,vfr,9742
2010,CRP,itin,mil,mil,ifr,20188
2010,CRP,itin,mil,mil,vfr,4941
2010,CRP,local,civil,NA,NA,4067
2010,CRP,local,mil,NA,NA,32944
2010,CRQ,itin,civil,ac,ifr,0
2010,CRQ,itin,civil,ac,vfr,0
2010,CRQ,itin,civil,at,ifr,6223
2010,CRQ,itin,civil,at,vfr,1434
2010,CRQ,itin,civil,ga,ifr,29431
2010,CRQ,itin,civil,ga,vfr,53171
2010,CRQ,itin,mil,mil,ifr,270
2010,CRQ,itin,mil,mil,vfr,267
2010,CRQ,local,civil,NA,NA,40216
2010,CRQ,local,mil,NA,NA,185
2010,CRW,itin,civil,ac,ifr,306
2010,CRW,itin,civil,ac,vfr,9
2010,CRW,itin,civil,at,ifr,22268
2010,CRW,itin,civil,at,vfr,4195
2010,CRW,itin,civil,ga,ifr,9508
2010,CRW,itin,civil,ga,vfr,8336
2010,CRW,itin,mil,mil,ifr,2602
2010,CRW,itin,mil,mil,vfr,705
2010,CRW,local,civil,NA,NA,7035
2010,CRW,local,mil,NA,NA,2952
2010,CSG,itin,civil,ac,ifr,93
2010,CSG,itin,civil,ac,vfr,1
2010,CSG,itin,civil,at,ifr,2768
2010,CSG,itin,civil,at,vfr,129
2010,CSG,itin,civil,ga,ifr,9069
2010,CSG,itin,civil,ga,vfr,10750
2010,CSG,itin,mil,mil,ifr,244
2010,CSG,itin,mil,mil,vfr,320
2010,CSG,local,civil,NA,NA,12673
2010,CSG,local,mil,NA,NA,324
2010,CVG,itin,civil,ac,ifr,67526
2010,CVG,itin,civil,ac,vfr,1
2010,CVG,itin,civil,at,ifr,104814
2010,CVG,itin,civil,at,vfr,393
2010,CVG,itin,civil,ga,ifr,3767
2010,CVG,itin,civil,ga,vfr,984
2010,CVG,itin,mil,mil,ifr,61
2010,CVG,itin,mil,mil,vfr,64
2010,CVG,local,civil,NA,NA,0
2010,CVG,local,mil,NA,NA,0
2010,CWA,itin,civil,ac,ifr,124
2010,CWA,itin,civil,ac,vfr,0
2010,CWA,itin,civil,at,ifr,12077
2010,CWA,itin,civil,at,vfr,138
2010,CWA,itin,civil,ga,ifr,1423
2010,CWA,itin,civil,ga,vfr,2963
2010,CWA,itin,mil,mil,ifr,93
2010,CWA,itin,mil,mil,vfr,133
2010,CWA,local,civil,NA,NA,1712
2010,CWA,local,mil,NA,NA,491
2010,CWF,itin,civil,ac,ifr,239
2010,CWF,itin,civil,ac,vfr,0
2010,CWF,itin,civil,at,ifr,294
2010,CWF,itin,civil,at,vfr,217
2010,CWF,itin,civil,ga,ifr,3282
2010,CWF,itin,civil,ga,vfr,2573
2010,CWF,itin,mil,mil,ifr,13572
2010,CWF,itin,mil,mil,vfr,1218
2010,CWF,local,civil,NA,NA,3309
2010,CWF,local,mil,NA,NA,11445
2010,CXO,itin,civil,ac,ifr,5
2010,CXO,itin,civil,ac,vfr,1
2010,CXO,itin,civil,at,ifr,118
2010,CXO,itin,civil,at,vfr,411
2010,CXO,itin,civil,ga,ifr,9470
2010,CXO,itin,civil,ga,vfr,24228
2010,CXO,itin,mil,mil,ifr,160
2010,CXO,itin,mil,mil,vfr,1843
2010,CXO,local,civil,NA,NA,28318
2010,CXO,local,mil,NA,NA,1408
2010,CXY,itin,civil,ac,ifr,0
2010,CXY,itin,civil,ac,vfr,0
2010,CXY,itin,civil,at,ifr,217
2010,CXY,itin,civil,at,vfr,40
2010,CXY,itin,civil,ga,ifr,6417
2010,CXY,itin,civil,ga,vfr,9463
2010,CXY,itin,mil,mil,ifr,896
2010,CXY,itin,mil,mil,vfr,898
2010,CXY,local,civil,NA,NA,6045
2010,CXY,local,mil,NA,NA,3374
2010,CYS,itin,civil,ac,ifr,138
2010,CYS,itin,civil,ac,vfr,3
2010,CYS,itin,civil,at,ifr,5247
2010,CYS,itin,civil,at,vfr,175
2010,CYS,itin,civil,ga,ifr,4345
2010,CYS,itin,civil,ga,vfr,2851
2010,CYS,itin,mil,mil,ifr,2663
2010,CYS,itin,mil,mil,vfr,1042
2010,CYS,local,civil,NA,NA,12125
2010,CYS,local,mil,NA,NA,15412
2010,DAB,itin,civil,ac,ifr,4578
2010,DAB,itin,civil,ac,vfr,0
2010,DAB,itin,civil,at,ifr,2212
2010,DAB,itin,civil,at,vfr,159
2010,DAB,itin,civil,ga,ifr,36489
2010,DAB,itin,civil,ga,vfr,149100
2010,DAB,itin,mil,mil,ifr,558
2010,DAB,itin,mil,mil,vfr,481
2010,DAB,local,civil,NA,NA,73538
2010,DAB,local,mil,NA,NA,48
2010,DAL,itin,civil,ac,ifr,87186
2010,DAL,itin,civil,ac,vfr,7
2010,DAL,itin,civil,at,ifr,24492
2010,DAL,itin,civil,at,vfr,1260
2010,DAL,itin,civil,ga,ifr,45653
2010,DAL,itin,civil,ga,vfr,8919
2010,DAL,itin,mil,mil,ifr,668
2010,DAL,itin,mil,mil,vfr,359
2010,DAL,local,civil,NA,NA,0
2010,DAL,local,mil,NA,NA,0
2010,DAY,itin,civil,ac,ifr,20082
2010,DAY,itin,civil,ac,vfr,0
2010,DAY,itin,civil,at,ifr,30352
2010,DAY,itin,civil,at,vfr,177
2010,DAY,itin,civil,ga,ifr,8482
2010,DAY,itin,civil,ga,vfr,3889
2010,DAY,itin,mil,mil,ifr,574
2010,DAY,itin,mil,mil,vfr,86
2010,DAY,local,civil,NA,NA,4173
2010,DAY,local,mil,NA,NA,400
2010,DBQ,itin,civil,ac,ifr,18
2010,DBQ,itin,civil,ac,vfr,0
2010,DBQ,itin,civil,at,ifr,2707
2010,DBQ,itin,civil,at,vfr,184
2010,DBQ,itin,civil,ga,ifr,5338
2010,DBQ,itin,civil,ga,vfr,17726
2010,DBQ,itin,mil,mil,ifr,68
2010,DBQ,itin,mil,mil,vfr,90
2010,DBQ,local,civil,NA,NA,23440
2010,DBQ,local,mil,NA,NA,37
2010,DCA,itin,civil,ac,ifr,179841
2010,DCA,itin,civil,ac,vfr,28
2010,DCA,itin,civil,at,ifr,88166
2010,DCA,itin,civil,at,vfr,18
2010,DCA,itin,civil,ga,ifr,2868
2010,DCA,itin,civil,ga,vfr,1920
2010,DCA,itin,mil,mil,ifr,749
2010,DCA,itin,mil,mil,vfr,547
2010,DCA,local,civil,NA,NA,0
2010,DCA,local,mil,NA,NA,0
2010,DEC,itin,civil,ac,ifr,0
2010,DEC,itin,civil,ac,vfr,3
2010,DEC,itin,civil,at,ifr,3941
2010,DEC,itin,civil,at,vfr,1
2010,DEC,itin,civil,ga,ifr,2790
2010,DEC,itin,civil,ga,vfr,10909
2010,DEC,itin,mil,mil,ifr,623
2010,DEC,itin,mil,mil,vfr,2397
2010,DEC,local,civil,NA,NA,19562
2010,DEC,local,mil,NA,NA,5356
2010,DEN,itin,civil,ac,ifr,468679
2010,DEN,itin,civil,ac,vfr,296
2010,DEN,itin,civil,at,ifr,162344
2010,DEN,itin,civil,at,vfr,302
2010,DEN,itin,civil,ga,ifr,3041
2010,DEN,itin,civil,ga,vfr,680
2010,DEN,itin,mil,mil,ifr,101
2010,DEN,itin,mil,mil,vfr,15
2010,DEN,local,civil,NA,NA,0
2010,DEN,local,mil,NA,NA,0
2010,DET,itin,civil,ac,ifr,9
2010,DET,itin,civil,ac,vfr,0
2010,DET,itin,civil,at,ifr,1640
2010,DET,itin,civil,at,vfr,135
2010,DET,itin,civil,ga,ifr,5403
2010,DET,itin,civil,ga,vfr,20239
2010,DET,itin,mil,mil,ifr,34
2010,DET,itin,mil,mil,vfr,54
2010,DET,local,civil,NA,NA,38632
2010,DET,local,mil,NA,NA,56
2010,DFW,itin,civil,ac,ifr,470847
2010,DFW,itin,civil,ac,vfr,199
2010,DFW,itin,civil,at,ifr,174801
2010,DFW,itin,civil,at,vfr,566
2010,DFW,itin,civil,ga,ifr,4116
2010,DFW,itin,civil,ga,vfr,1373
2010,DFW,itin,mil,mil,ifr,285
2010,DFW,itin,mil,mil,vfr,71
2010,DFW,local,civil,NA,NA,0
2010,DFW,local,mil,NA,NA,0
2010,DHN,itin,civil,ac,ifr,2204
2010,DHN,itin,civil,ac,vfr,31
2010,DHN,itin,civil,at,ifr,760
2010,DHN,itin,civil,at,vfr,47
2010,DHN,itin,civil,ga,ifr,10064
2010,DHN,itin,civil,ga,vfr,9280
2010,DHN,itin,mil,mil,ifr,16906
2010,DHN,itin,mil,mil,vfr,6755
2010,DHN,local,civil,NA,NA,11450
2010,DHN,local,mil,NA,NA,24507
2010,DLH,itin,civil,ac,ifr,1147
2010,DLH,itin,civil,ac,vfr,2
2010,DLH,itin,civil,at,ifr,9334
2010,DLH,itin,civil,at,vfr,1232
2010,DLH,itin,civil,ga,ifr,8026
2010,DLH,itin,civil,ga,vfr,12534
2010,DLH,itin,mil,mil,ifr,3733
2010,DLH,itin,mil,mil,vfr,783
2010,DLH,local,civil,NA,NA,13029
2010,DLH,local,mil,NA,NA,3554
2010,DPA,itin,civil,ac,ifr,18
2010,DPA,itin,civil,ac,vfr,0
2010,DPA,itin,civil,at,ifr,8941
2010,DPA,itin,civil,at,vfr,2713
2010,DPA,itin,civil,ga,ifr,16725
2010,DPA,itin,civil,ga,vfr,29862
2010,DPA,itin,mil,mil,ifr,76
2010,DPA,itin,mil,mil,vfr,258
2010,DPA,local,civil,NA,NA,31223
2010,DPA,local,mil,NA,NA,173
2010,DSM,itin,civil,ac,ifr,15699
2010,DSM,itin,civil,ac,vfr,8
2010,DSM,itin,civil,at,ifr,30935
2010,DSM,itin,civil,at,vfr,507
2010,DSM,itin,civil,ga,ifr,17001
2010,DSM,itin,civil,ga,vfr,8623
2010,DSM,itin,mil,mil,ifr,2138
2010,DSM,itin,mil,mil,vfr,245
2010,DSM,local,civil,NA,NA,7171
2010,DSM,local,mil,NA,NA,1609
2010,DTN,itin,civil,ac,ifr,1
2010,DTN,itin,civil,ac,vfr,0
2010,DTN,itin,civil,at,ifr,109
2010,DTN,itin,civil,at,vfr,308
2010,DTN,itin,civil,ga,ifr,7000
2010,DTN,itin,civil,ga,vfr,17554
2010,DTN,itin,mil,mil,ifr,13
2010,DTN,itin,mil,mil,vfr,67
2010,DTN,local,civil,NA,NA,28309
2010,DTN,local,mil,NA,NA,32
2010,DTO,itin,civil,ac,ifr,0
2010,DTO,itin,civil,ac,vfr,0
2010,DTO,itin,civil,at,ifr,522
2010,DTO,itin,civil,at,vfr,163
2010,DTO,itin,civil,ga,ifr,5117
2010,DTO,itin,civil,ga,vfr,44119
2010,DTO,itin,mil,mil,ifr,147
2010,DTO,itin,mil,mil,vfr,109
2010,DTO,local,civil,NA,NA,91911
2010,DTO,local,mil,NA,NA,24
2010,DTW,itin,civil,ac,ifr,195501
2010,DTW,itin,civil,ac,vfr,5
2010,DTW,itin,civil,at,ifr,250006
2010,DTW,itin,civil,at,vfr,139
2010,DTW,itin,civil,ga,ifr,6250
2010,DTW,itin,civil,ga,vfr,599
2010,DTW,itin,mil,mil,ifr,93
2010,DTW,itin,mil,mil,vfr,23
2010,DTW,local,civil,NA,NA,0
2010,DTW,local,mil,NA,NA,0
2010,DVT,itin,civil,ac,ifr,0
2010,DVT,itin,civil,ac,vfr,0
2010,DVT,itin,civil,at,ifr,514
2010,DVT,itin,civil,at,vfr,2459
2010,DVT,itin,civil,ga,ifr,8440
2010,DVT,itin,civil,ga,vfr,127211
2010,DVT,itin,mil,mil,ifr,3
2010,DVT,itin,mil,mil,vfr,386
2010,DVT,local,civil,NA,NA,229732
2010,DVT,local,mil,NA,NA,2
2010,DWH,itin,civil,ac,ifr,1
2010,DWH,itin,civil,ac,vfr,0
2010,DWH,itin,civil,at,ifr,2490
2010,DWH,itin,civil,at,vfr,1603
2010,DWH,itin,civil,ga,ifr,15257
2010,DWH,itin,civil,ga,vfr,75907
2010,DWH,itin,mil,mil,ifr,1319
2010,DWH,itin,mil,mil,vfr,920
2010,DWH,local,civil,NA,NA,103512
2010,DWH,local,mil,NA,NA,594
2010,DXR,itin,civil,ac,ifr,3
2010,DXR,itin,civil,ac,vfr,0
2010,DXR,itin,civil,at,ifr,477
2010,DXR,itin,civil,at,vfr,2872
2010,DXR,itin,civil,ga,ifr,2381
